State,State_Code,Hospitalization_Type,Expected_Payer,Y2003_Q1,Y2003_Q2,Y2003_Q3,Y2003_Q4,Y2004_Q1,Y2004_Q2,Y2004_Q3,Y2004_Q4,Y2005_Q1,Y2005_Q2,Y2005_Q3,Y2005_Q4,Y2006_Q1,Y2006_Q2,Y2006_Q3,Y2006_Q4,Y2007_Q1,Y2007_Q2,Y2007_Q3,Y2007_Q4,Y2008_Q1,Y2008_Q2,Y2008_Q3,Y2008_Q4,Y2009_Q1,Y2009_Q2,Y2009_Q3,Y2009_Q4,Y2010_Q1,Y2010_Q2,Y2010_Q3,Y2010_Q4,Y2011_Q1,Y2011_Q2,Y2011_Q3,Y2011_Q4,Y2012_Q1,Y2012_Q2,Y2012_Q3,Y2012_Q4,Y2013_Q1,Y2013_Q2,Y2013_Q3,Y2013_Q4,Y2014_Q1,Y2014_Q2,Y2014_Q3,Y2014_Q4
North Carolina,NC,Injury,Uninsured,1200,1500,1650,1350,1350,1600,1550,1450,1300,1500,1700,1550,1450,1700,1850,1650,1400,1700,1650,1450,1500,1750,1800,1500,1300,1550,1700,1500,1300,1700,1700,1450,1350,1650,1800,1250,1200,1600,1600,1250,1150,1300,1400,1200,,,,
North Carolina,NC,Maternal,Medicaid,11400,11450,12800,12550,12200,12100,13700,13500,13100,13250,14500,13600,13500,13500,15250,14750,14400,13200,15700,15100,15050,14500,16050,15000,14750,14350,15450,14250,14150,14000,14950,14600,13800,13500,14300,13650,14300,13600,14650,13750,13900,13600,14650,14150,,,,
North Carolina,NC,Maternal,Medicare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Carolina,NC,Maternal,Private,14000,14500,14900,13550,14450,14500,15150,14350,13950,14500,15350,14200,13950,14600,15250,13950,13050,13750,15150,14400,13800,14400,14500,13700,13600,13850,14250,12900,12700,13050,13350,12900,12400,13050,13700,12650,12300,12950,13950,13050,12600,13200,13700,13150,,,,
North Carolina,NC,Maternal,Uninsured,1050,1100,1300,1100,1000,950,1100,1050,1050,1200,1400,1450,1350,1400,1600,1650,1700,1800,1450,1550,1250,1200,1150,1600,950,1100,1200,1250,1050,1000,1050,1100,900,950,1000,700,650,750,750,800,600,650,850,1450,,,,
North Carolina,NC,Medical Cond-Asthma,Medicaid,350,350,300,400,350,350,350,350,450,300,300,350,350,300,300,350,350,250,300,300,400,300,250,400,350,300,350,400,350,350,300,400,400,300,250,350,350,350,300,350,350,300,250,300,,,,
North Carolina,NC,Medical Cond-Asthma,Medicare,650,550,400,700,700,550,350,450,900,550,400,500,850,450,350,450,700,500,300,450,800,450,400,550,600,450,350,400,650,450,300,450,650,450,300,400,450,400,250,400,500,350,300,300,,,,
North Carolina,NC,Medical Cond-Asthma,Private,550,500,350,600,500,450,350,500,700,500,300,450,600,400,350,450,500,350,350,450,600,400,300,400,500,400,350,500,400,400,300,400,450,350,200,350,350,300,250,400,350,300,250,350,,,,
North Carolina,NC,Medical Cond-Asthma,Uninsured,200,250,200,250,150,200,200,250,300,200,200,200,200,200,200,300,200,200,200,200,250,200,200,200,200,250,200,250,250,200,200,250,250,200,150,200,250,200,200,300,200,200,200,250,,,,
North Carolina,NC,Medical Cond-CHF,Medicaid,450,450,400,450,500,450,350,450,550,450,450,450,500,450,450,450,550,450,450,500,550,500,450,450,550,500,400,450,550,550,450,500,550,450,450,500,550,550,500,500,600,500,500,550,,,,
North Carolina,NC,Medical Cond-CHF,Medicare,5200,5100,4800,5100,5300,5200,4700,5200,5550,5100,4500,4800,5450,4650,4300,4700,4950,4450,3850,4350,4750,4200,3700,4350,4600,4300,3900,4250,4850,4350,4050,4500,4650,4150,3700,4000,4500,4250,3750,4200,4400,4200,3750,4400,,,,
North Carolina,NC,Medical Cond-CHF,Private,650,600,550,550,650,550,500,650,650,600,500,650,700,600,550,600,600,550,550,600,600,600,500,650,700,600,550,600,600,600,500,550,650,550,500,550,600,550,500,550,600,600,600,600,,,,
North Carolina,NC,Medical Cond-CHF,Uninsured,200,200,200,200,200,150,150,200,200,200,200,250,300,200,200,300,250,250,250,250,250,250,250,250,250,250,200,250,300,250,200,250,300,250,200,200,200,200,200,250,250,250,250,300,,,,
North Carolina,NC,Medical Cond-Diabetes,Medicaid,550,500,550,600,550,600,550,500,600,600,600,600,600,650,650,650,700,600,700,750,750,650,700,750,650,650,750,750,800,750,750,800,850,800,800,750,900,900,850,800,850,900,900,850,,,,
North Carolina,NC,Medical Cond-Diabetes,Medicare,1050,1050,1000,950,1000,1050,1000,950,1050,950,1000,950,1000,1000,950,1000,1050,950,950,900,1000,900,900,900,850,900,800,800,950,900,900,950,950,1000,950,900,950,900,900,800,900,850,850,850,,,,
North Carolina,NC,Medical Cond-Diabetes,Private,750,700,700,650,800,700,750,650,750,700,700,700,750,750,750,750,700,700,750,800,800,800,700,750,800,750,750,850,850,800,750,800,850,850,850,750,800,750,850,850,950,800,900,850,,,,
North Carolina,NC,Medical Cond-Diabetes,Uninsured,400,350,400,400,400,400,450,400,450,450,500,500,450,500,500,500,500,550,500,500,500,500,500,550,550,500,550,550,600,600,600,650,600,600,700,550,650,600,700,650,700,700,700,750,,,,
North Carolina,NC,Medical Condition (All),Medicaid,9450,9500,9700,9650,9850,9900,10150,10100,10800,10150,10550,9600,10250,10200,10400,10200,10700,9900,10750,10600,11050,10900,11000,10850,11250,11450,11500,11150,11700,12100,12350,11800,12450,12250,11950,12000,13300,13100,12650,11700,12750,12750,12700,11750,,,,
North Carolina,NC,Medical Condition (All),Medicare,57200,56150,53900,57750,58250,55400,54150,55500,63500,55800,52900,53300,58850,53550,51750,54200,59550,53200,49450,52300,57900,52050,49650,52800,54150,51550,49050,50700,56500,53950,52500,53450,57650,53950,51550,51300,57200,52850,49850,52200,55200,51300,48300,49850,,,,
North Carolina,NC,Medical Condition (All),Private,20950,20800,20550,19900,22100,21050,22000,21000,22300,21450,21400,20600,22350,21700,21250,20950,19800,20000,21400,20800,21850,21250,20550,19950,21300,21100,20950,20400,20800,20750,20400,19850,20900,19700,19850,18000,20050,19300,19600,18850,19550,19200,18950,17850,,,,
North Carolina,NC,Medical Condition (All),Uninsured,5850,6050,6050,5850,5650,6050,6450,6200,6550,6650,6950,6500,6800,6900,7450,7500,7650,7600,7150,6650,7350,7400,7500,7250,7350,7600,7750,7900,8050,8300,8750,8100,8600,8450,8700,7050,7700,8100,8550,8050,8000,8050,8700,8300,,,,
North Carolina,NC,Mental Health,Medicaid,2700,2800,2900,2650,2750,2850,3050,2900,2850,2900,3050,2650,2750,2950,3050,2800,2750,2800,3000,2750,2800,3050,3000,2750,2900,3200,3400,3050,3300,3550,3650,3350,3300,3550,3600,3150,3550,3700,3650,3200,3250,3350,3450,3100,,,,
North Carolina,NC,Mental Health,Medicare,1800,1750,1800,1750,1700,1750,1800,1700,1800,1650,1700,1650,1700,1800,1750,1700,1750,1650,1550,1650,1600,1600,1600,1400,1500,1550,1500,1500,1550,1600,1650,1500,1550,1550,1500,1400,1600,1600,1500,1350,1500,1450,1500,1450,,,,
North Carolina,NC,Mental Health,Private,2800,2950,2900,2600,2850,2900,3000,2800,2800,2950,3050,2750,2950,3050,3200,3000,2850,3150,3450,3250,3350,3300,3300,3000,3100,3200,3400,3250,3300,3350,3250,3200,3350,3600,3600,3150,3850,3800,4100,3750,4650,4850,5050,4950,,,,
North Carolina,NC,Mental Health,Uninsured,1600,1650,1750,1500,1700,1750,1800,1650,1650,1700,1950,1800,1750,1900,2100,2000,2100,2300,2100,1950,2100,2400,2300,2200,2100,2300,2350,2050,1750,1850,1950,1950,1950,2000,2000,1700,1700,1700,1850,1400,1600,1900,1800,1650,,,,
North Carolina,NC,Surgical,Medicaid,3550,3650,3850,3450,3650,3850,3900,3700,3800,3850,3650,3400,3600,3700,3700,3400,3700,3400,3800,3450,3750,3800,3850,3700,3950,3950,4000,3800,4050,4050,4300,4100,4050,4100,4050,3800,4250,4000,4100,3550,4000,4100,4150,3650,,,,
North Carolina,NC,Surgical,Medicare,20050,20300,20350,19650,20650,20400,20400,20200,21050,20750,20300,19650,20650,20200,19600,19150,20600,19450,18500,18200,19100,18800,18750,17950,18550,17900,18050,17700,19250,18500,18400,17850,18600,17750,17900,17400,19400,17950,17450,16450,18150,17450,17500,17850,,,,
North Carolina,NC,Surgical,Private,18050,18450,18200,17550,19300,19000,18950,19000,18600,19300,18600,18850,18450,18350,17750,18000,16300,16850,17750,18100,17650,18100,17300,17600,17250,17350,17100,17500,17000,17100,16700,17650,15850,16050,15400,15350,15650,15400,14850,15400,15000,15350,15050,15800,,,,
North Carolina,NC,Surgical,Uninsured,1950,2050,2100,1900,1950,2200,2200,2150,2150,2200,2350,2200,2300,2400,2450,2400,2350,2500,2100,2100,2150,2300,2350,2350,2300,2450,2600,2500,2500,2650,2850,2600,2650,2650,2800,2300,2400,2500,2600,2300,2400,2450,2650,2650,,,,
North Dakota,ND,All Adult Hospitalizations,Medicaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1750,1950,1850,1750,1800,1900,1700,1700,1700,1850,1500,,,,
North Dakota,ND,All Adult Hospitalizations,Medicare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7850,8000,7950,8500,8300,8150,8300,8100,8100,7950,7800,6550,,,,
North Dakota,ND,All Adult Hospitalizations,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6250,6450,6550,7000,6600,6950,6850,6800,6400,6600,6750,6300,,,,
North Dakota,ND,All Adult Hospitalizations,Uninsured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,400,450,550,800,800,350,100,200,200,200,250,,,,
North Dakota,ND,Injury,Medicaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,100,100,50,100,100,100,100,50,100,50,,,,
North Dakota,ND,Injury,Medicare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,400,500,500,400,400,500,450,450,450,550,400,,,,
North Dakota,ND,Injury,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,250,350,300,250,300,400,300,300,300,350,200,,,,
North Dakota,ND,Injury,Uninsured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,100,100,,,,,,,,,,
North Dakota,ND,Maternal,Medicaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,650,750,750,700,700,800,650,750,700,800,700,,,,
North Dakota,ND,Maternal,Medicare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Dakota,ND,Maternal,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1950,2100,2000,1950,2300,2150,1950,2000,2150,2350,2050,,,,
North Dakota,ND,Maternal,Uninsured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,50,50,50,50,50,50,50,50,,,,
North Dakota,ND,Medical Cond-Asthma,Medicaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Dakota,ND,Medical Cond-Asthma,Medicare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,,,50,,,,50,50,,,,,,
North Dakota,ND,Medical Cond-Asthma,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,50,50,,,,,,,,,,
North Dakota,ND,Medical Cond-Asthma,Uninsured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Dakota,ND,Medical Cond-CHF,Medicaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,
North Dakota,ND,Medical Cond-CHF,Medicare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,350,350,350,400,400,400,350,400,450,400,350,,,,
North Dakota,ND,Medical Cond-CHF,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,,50,,,50,50,50,50,50,50,,,,
North Dakota,ND,Medical Cond-CHF,Uninsured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Dakota,ND,Medical Cond-Diabetes,Medicaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,50,50,50,50,50,50,50,50,50,,,,
North Dakota,ND,Medical Cond-Diabetes,Medicare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,50,100,100,100,50,50,50,,,,
North Dakota,ND,Medical Cond-Diabetes,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,50,50,100,50,50,50,50,50,50,100,50,,,,
North Dakota,ND,Medical Cond-Diabetes,Uninsured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Dakota,ND,Medical Condition (All),Medicaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,500,600,550,550,550,550,500,450,500,500,400,,,,
North Dakota,ND,Medical Condition (All),Medicare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4850,5050,4850,5450,5450,5200,5250,5200,5300,5100,4950,4150,,,,
North Dakota,ND,Medical Condition (All),Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1650,1700,1800,1800,1750,1800,1750,1650,1700,1650,1500,,,,
North Dakota,ND,Medical Condition (All),Uninsured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,150,150,200,300,350,150,50,100,100,100,150,,,,
North Dakota,ND,Mental Health,Medicaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,250,250,200,200,200,200,200,200,200,250,150,,,,
North Dakota,ND,Mental Health,Medicare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,200,200,150,150,200,200,150,150,100,150,100,,,,
North Dakota,ND,Mental Health,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,350,450,450,500,500,500,450,400,400,450,350,,,,
North Dakota,ND,Mental Health,Uninsured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,150,150,150,250,250,50,,,,,,,,,
North Dakota,ND,Surgical,Medicaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,300,250,250,250,250,250,250,200,250,200,200,,,,
North Dakota,ND,Surgical,Medicare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350,2400,2400,2350,2250,2350,2350,2300,2200,2300,2150,1900,,,,
North Dakota,ND,Surgical,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,2250,2000,2450,2100,2100,2050,2350,2000,2050,1900,2150,,,,
North Dakota,ND,Surgical,Uninsured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,100,100,100,50,,50,50,50,,,,,
Oklahoma,OK,All Adult Hospitalizations,Medicaid,,,,,,,,,13050,12800,13350,13050,13850,13850,14350,13700,14150,13900,14600,13400,14050,13200,14150,13400,13950,13800,15000,14450,14250,14450,15050,14400,14450,14300,15400,14250,15000,14450,15050,14350,13800,13900,14900,13800,,,,
Oklahoma,OK,All Adult Hospitalizations,Medicare,,,,,,,,,45600,42350,40250,40050,45550,41550,40500,40400,43900,42750,41800,40800,47800,40650,39350,39400,40950,39950,38650,39100,42700,41200,39800,39750,42400,39400,38100,38250,41650,38200,37200,38350,39400,36550,34950,34050,,,,
Oklahoma,OK,All Adult Hospitalizations,Private,,,,,,,,,25300,25700,26050,25950,24800,25650,25550,25350,24350,25650,26400,25750,24500,24500,24450,24150,23600,24000,24050,24200,22050,23050,23450,22700,21050,22000,22300,22700,21450,21400,21600,21700,19400,20450,20750,20300,,,,
Oklahoma,OK,All Adult Hospitalizations,Uninsured,,,,,,,,,6450,6900,7100,6700,6750,7550,7600,6950,6350,6850,7350,6750,6450,6250,6400,6100,5750,6050,6500,6600,5850,6200,6650,6200,5850,6100,6400,6000,6300,6650,6700,6250,5600,6200,6600,5800,,,,
Oklahoma,OK,Injury,Medicaid,,,,,,,,,300,400,350,350,350,400,350,350,300,400,350,300,350,400,400,350,350,400,450,350,400,400,450,400,400,450,500,350,400,450,500,450,450,450,500,400,,,,
Oklahoma,OK,Injury,Medicare,,,,,,,,,2050,2200,2100,2100,2000,2100,2200,2150,2350,2250,2450,2200,2250,2150,2200,2250,2300,2150,2150,2250,2250,2250,2250,2250,2200,2300,2200,2150,2200,2250,2200,2250,2050,2100,2150,2150,,,,
Oklahoma,OK,Injury,Private,,,,,,,,,850,1050,1100,900,850,1000,1050,900,850,950,1100,950,850,1050,1000,900,900,950,1050,850,750,950,1000,850,700,900,950,800,750,900,950,800,650,800,850,700,,,,
Oklahoma,OK,Injury,Uninsured,,,,,,,,,700,900,900,800,700,950,950,900,700,900,900,800,700,850,850,800,650,800,900,800,700,750,850,650,650,750,850,700,750,850,850,700,600,750,800,650,,,,
Oklahoma,OK,Maternal,Medicaid,,,,,,,,,6650,6500,7000,6800,6950,6900,7550,7250,7450,7150,7700,7050,7300,6800,7600,7100,7400,7200,8000,7350,7000,7000,7450,7100,6950,6600,7450,6700,6800,6450,7200,6750,6350,6350,7000,6700,,,,
Oklahoma,OK,Maternal,Medicare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma,OK,Maternal,Private,,,,,,,,,4500,4850,4950,4850,4600,4950,5200,4850,4850,5150,5400,4950,4800,5100,5200,4850,4950,4950,5100,4750,4550,4900,5150,4450,4600,4950,5300,4850,4750,4900,5300,5150,4700,5250,5500,5200,,,,
Oklahoma,OK,Maternal,Uninsured,,,,,,,,,300,400,350,350,300,350,400,400,350,350,350,350,300,250,300,250,200,150,200,200,200,150,150,200,150,150,150,150,150,200,200,150,150,100,100,150,,,,
Oklahoma,OK,Medical Cond-Asthma,Medicaid,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,150,150,100,100,100,150,100,100,150,100,100,100,100,,,,
Oklahoma,OK,Medical Cond-Asthma,Medicare,,,,,,,,,350,250,150,200,300,200,150,200,250,250,200,200,400,200,150,200,300,200,150,250,300,250,150,250,300,200,150,150,300,200,150,200,250,150,150,150,,,,
Oklahoma,OK,Medical Cond-Asthma,Private,,,,,,,,,300,200,150,150,250,150,100,200,200,200,200,150,200,150,100,150,200,150,100,200,200,150,150,150,150,100,100,150,200,150,100,150,150,100,100,100,,,,
Oklahoma,OK,Medical Cond-Asthma,Uninsured,,,,,,,,,150,100,100,150,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,150,100,100,50,100,100,100,50,100,150,100,50,100,100,100,50,50,,,,
Oklahoma,OK,Medical Cond-CHF,Medicaid,,,,,,,,,200,150,150,150,150,200,150,150,200,150,200,200,150,150,150,200,150,150,150,200,200,200,150,150,200,150,150,200,200,150,150,200,200,150,150,150,,,,
Oklahoma,OK,Medical Cond-CHF,Medicare,,,,,,,,,2450,2300,2100,2250,2650,2200,2050,2200,2450,2200,1950,2100,2300,2050,1850,2000,2150,2000,1800,1900,2200,1950,1850,1950,2150,1750,1700,1850,2000,1750,1650,1750,1900,1700,1500,1650,,,,
Oklahoma,OK,Medical Cond-CHF,Private,,,,,,,,,250,250,200,300,250,200,200,250,200,200,200,200,200,200,200,200,250,200,200,200,200,200,200,200,150,200,150,150,200,150,150,200,150,150,150,150,,,,
Oklahoma,OK,Medical Cond-CHF,Uninsured,,,,,,,,,150,100,100,150,150,150,100,150,150,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,150,100,100,150,100,100,100,100,150,150,150,100,,,,
Oklahoma,OK,Medical Cond-Diabetes,Medicaid,,,,,,,,,200,200,200,200,250,200,200,200,250,200,250,200,200,200,200,200,200,200,200,200,200,250,300,250,250,250,250,250,300,300,250,250,250,250,300,300,,,,
Oklahoma,OK,Medical Cond-Diabetes,Medicare,,,,,,,,,450,500,500,400,450,450,450,400,450,450,450,450,550,400,400,400,400,400,400,350,350,400,350,400,400,400,400,400,400,350,400,350,400,400,400,350,,,,
Oklahoma,OK,Medical Cond-Diabetes,Private,,,,,,,,,300,300,250,300,250,300,300,250,350,250,300,250,300,250,250,300,300,300,250,250,250,250,250,300,250,300,300,300,300,300,300,300,300,300,300,250,,,,
Oklahoma,OK,Medical Cond-Diabetes,Uninsured,,,,,,,,,200,200,250,250,200,250,250,200,200,200,200,250,200,200,250,200,250,200,250,250,250,250,300,250,250,250,250,300,250,250,300,300,250,300,300,300,,,,
Oklahoma,OK,Medical Condition (All),Medicaid,,,,,,,,,4100,3800,3950,3900,4150,4100,4000,3850,4100,4000,4200,3950,4300,3900,3950,3750,3900,3950,4050,4350,4200,4300,4400,4350,4500,4450,4600,4550,4950,4600,4550,4400,4300,4400,4500,4150,,,,
Oklahoma,OK,Medical Condition (All),Medicare,,,,,,,,,32450,28900,26800,27300,32250,28100,26750,27550,30350,28900,27850,27950,34600,27600,26250,26800,28600,27150,25750,26650,29450,27700,26350,26800,29750,26400,25300,25950,28700,25950,25050,26350,27850,24900,23300,22550,,,,
Oklahoma,OK,Medical Condition (All),Private,,,,,,,,,10550,9900,10050,9700,10100,9650,9500,9300,9550,9700,10100,9600,10350,9200,9150,8700,9300,8950,8850,8850,8350,8250,8350,7950,7850,7700,7600,7700,8100,7550,7550,7400,7050,7050,7000,6500,,,,
Oklahoma,OK,Medical Condition (All),Uninsured,,,,,,,,,3800,3700,3900,3700,3900,4200,4150,3850,3550,3750,4050,3900,3850,3600,3700,3550,3450,3550,3800,4000,3450,3700,3900,3700,3550,3550,3650,3550,3650,3750,3800,3600,3200,3550,3800,3300,,,,
Oklahoma,OK,Mental Health,Medicaid,,,,,,,,,850,950,900,900,1200,1100,1150,1000,1050,1100,1050,900,850,800,900,850,850,850,950,900,1000,1050,1000,950,1000,1050,1150,1000,1150,1250,1200,1100,1100,1100,1200,1000,,,,
Oklahoma,OK,Mental Health,Medicare,,,,,,,,,1300,1350,1400,1300,1350,1350,1400,1250,1400,1450,1450,1250,1400,1300,1350,1250,1150,1150,1200,1250,1300,1200,1250,1150,1200,1150,1250,1150,1150,1150,1200,1100,1000,1000,1050,1050,,,,
Oklahoma,OK,Mental Health,Private,,,,,,,,,950,950,950,850,900,950,1000,850,950,1000,900,750,750,800,950,950,900,1000,950,950,950,1000,1000,850,900,900,950,850,1000,1000,1000,950,900,900,950,950,,,,
Oklahoma,OK,Mental Health,Uninsured,,,,,,,,,550,650,700,700,700,800,850,650,700,700,800,550,550,500,450,450,350,400,450,500,450,500,500,450,450,500,550,450,550,700,700,600,650,700,700,550,,,,
Oklahoma,OK,Surgical,Medicaid,,,,,,,,,1150,1200,1200,1150,1200,1300,1250,1300,1300,1300,1350,1200,1300,1350,1350,1350,1400,1400,1550,1550,1600,1650,1700,1600,1650,1700,1750,1600,1700,1650,1650,1600,1550,1600,1700,1500,,,,
Oklahoma,OK,Surgical,Medicare,,,,,,,,,9800,9950,9950,9350,9900,10000,10150,9450,9800,10100,10050,9400,9550,9600,9550,9100,8850,9500,9550,9000,9700,10000,9950,9600,9350,9550,9350,8950,9600,8900,8800,8650,8500,8500,8500,8250,,,,
Oklahoma,OK,Surgical,Private,,,,,,,,,8400,8950,9000,9550,8400,9100,8850,9450,8150,8900,8900,9500,7750,8350,8150,8800,7550,8200,8100,8800,7450,7950,8000,8550,7000,7550,7550,8450,6900,7050,6800,7450,6100,6500,6450,7000,,,,
Oklahoma,OK,Surgical,Uninsured,,,,,,,,,1150,1200,1200,1150,1150,1300,1300,1200,1050,1150,1250,1200,1050,1050,1100,1100,1050,1150,1150,1100,1050,1050,1200,1150,1050,1150,1250,1100,1200,1200,1150,1150,1000,1100,1200,1100,,,,
Oregon,OR,All Adult Hospitalizations,Medicaid,9750,9200,9250,8950,8950,9250,9500,9100,8700,9050,8850,8750,8700,9000,9200,8500,8800,9000,9200,8650,9000,9450,9900,9950,9200,9600,9850,9450,9550,9900,10350,10600,10750,11050,11100,10350,10300,10750,10000,9250,8450,8800,8950,8950,,,,
Oregon,OR,All Adult Hospitalizations,Medicare,23850,24150,23550,24650,24600,24500,22850,23150,24600,23700,22500,23050,24300,23700,22800,22800,23800,22800,21600,22750,28850,28550,27900,29050,26800,27150,25550,25850,26850,27600,27050,27600,27900,28050,27800,28300,29450,28450,27200,28250,28400,27400,25950,27800,,,,
Oregon,OR,All Adult Hospitalizations,Private,24200,25100,24750,24600,24200,24600,24150,24500,23850,24750,24550,24700,24950,26300,25600,25400,24950,25650,26000,26650,24650,25500,25700,25800,23150,23750,23500,23150,21800,22500,21700,21850,20900,21600,21250,20900,19300,20250,19600,19550,17150,18500,18100,17500,,,,
Oregon,OR,All Adult Hospitalizations,Uninsured,2300,2950,3100,2900,2900,2800,2800,3100,3050,2900,3000,2800,2800,2800,3050,3000,3000,3250,3350,3200,4600,4550,4900,4950,4650,4850,4900,4950,4850,4850,4750,4350,4000,4200,4550,4050,4050,3950,4250,4050,3900,4650,4900,4750,,,,
Oregon,OR,Injury,Medicaid,400,300,350,250,300,300,350,300,250,250,300,250,250,250,250,250,200,250,250,200,250,250,350,300,200,250,300,250,300,300,350,350,350,400,450,400,350,400,400,300,250,300,300,250,,,,
Oregon,OR,Injury,Medicare,1400,1550,1600,1600,1550,1550,1600,1550,1400,1450,1700,1550,1500,1600,1650,1500,1450,1500,1500,1600,1800,1850,2050,2100,1700,1700,1800,1850,1650,1750,1900,1850,1750,1850,1950,1900,1700,1800,1850,1850,1750,1700,1850,1950,,,,
Oregon,OR,Injury,Private,1150,1250,1450,1150,1150,1300,1450,1150,1150,1200,1550,1250,1250,1400,1550,1300,1250,1450,1650,1250,900,1050,1200,950,850,950,1150,900,800,950,1100,800,800,900,1100,800,750,850,1050,800,700,750,900,700,,,,
